02/06/2014,Dodge,Silver,72696FF,Illinois,3500,W,84TH,ST,8402,S,STLOUIS,,Stalled,14-00176392
02/06/2014,Dodge,Silver,PRT78,Illinois,2723,S,MILLARD,AVE,2726,S,MILLARD,,Water Management,14-00175773
02/06/2014,Ford,Black,ND5618,Indiana,2502,N,BURLING,ST,557,W,GRANT,,Peoples Gas,14-00176562
02/06/2014,Ford,Black,S348113,Illinois,5903,S,MAPLEWOOD,AVE,2530,W,62ND,,Water Management,14-00174348
02/06/2014,Ford,Blue,R819106,Illinois,4720,N,ASHLAND,AVE,4710,N,ASHLAND,,Other,14-00175630
02/06/2014,Ford,Green,S645762,Illinois,1360,N,DEARBORN,ST,350,E,LOWER WACKER,,Water Management,14-00176532
02/06/2014,Ford,Maroon,7585685,Illinois,1036,W,NEWPORT,AVE,1022,W,NEWPORT,,Peoples Gas,14-00176148
02/06/2014,Ford,Maroon,K845836,Illinois,4100,N,SB OUTER LAKE SHORE,DR,3751,N,RECREATION,,Accident,14-00178256
02/06/2014,Ford,Red,H251812,Illinois,4334,N,TROY,ST,4341,N,TROY,,Forestry,14-00176767
02/06/2014,Ford,Red,N538010,Illinois,3254,N,SACRAMENTO,AVE,2950,W,SCHOOL,,Forestry,14-00176768
02/06/2014,Ford,Silver,607735B,Illinois,5903,S,MAPLEWOOD,AVE,2634,W,58TH,,Water Management,14-00174345
02/06/2014,Honda,Blue,7193270,Illinois,3900,N,NB OUTER LAKE SHORE,DR,350,E,LOWER WACKER,,Broken Down,14-00176076
02/06/2014,Honda,Blue,L728684,Illinois,1201,S,LAKE SHORE,DR,350,E,WACKER,,Broken Down,14-00176393
02/06/2014,Honda,Blue,R789626,Illinois,1300,S,MORGAN,ST,1024,W,16TH,,Film Office,14-00174428
02/06/2014,Hyundai,Black,V112167,Illinois,700,W,MADISON,ST,1000,W,JACKSON,,Broken Down,14-00177663
02/06/2014,Hyundai,Blue,R196058,Illinois,2022,S,RACINE,AVE,2141,S,THROOP,,Film Office,14-00174340
02/06/2014,Hyundai,Gray,G631079,Illinois,241,N,ELIZABETH,ST,237,N,ELIZABETH,,Stalled,14-00176739
02/06/2014,Hyundai,Silver,C37 6117,Illinois,820,N,LARRABEE,ST,846,N,LARRABEE,,Accident,14-00178189
02/06/2014,Hyundai,Tan,K625579,Illinois,527,W,31ST,ST,3107,S,CANAL,,Water Management,14-00175798
02/06/2014,Jeep - Year Greater 1988,Black,K659841,Illinois,1803,S,NB OUTER LAKE SHORE,,1201,S,WABASH,,Stalled,14-00180108
02/06/2014,Kia Motors Corp,Black,X478296,Illinois,5500,S,NB OUTER LAKE SHORE,DR,4700,S,CORNELL DR,,Broken Down,14-00176771
02/06/2014,Lexus,Black,P989831,Illinois,3300,N,NB OUTER LAKE SHORE,DR,931,W,IRVING,,Broken Down,14-00176975
02/06/2014,Mazda,Black,K338113,Illinois,5476,S,INGLESIDE,AVE,918,E,54TH,,,14-00175740
02/06/2014,Mazda,Purple,5405774,Illinois,3650,N,NB OUTER LAKE SHORE,DR,5743,N,BROADWAY,,Broken Down,14-00179723
02/06/2014,Mercedes,Black,BBM1797,Georgia,400,S,LAKE SHORE,DR,320,E,LOWER WACKER,,Broken Down,14-00180021
02/06/2014,Mercury,Silver,R983451,Illinois,5,S,LOTUS,AVE,23,N,LOTUS,,Other,14-00175970
02/06/2014,Nissan,Black,R764721,Illinois,5100,S,NB OUTER LAKE SHORE,DR,4700,S,CORNELL DR,,Broken Down,14-00176792
02/06/2014,Nissan,Multi-Color,2810TX,Illinois,150,E,WACKER,DR,350,E,LOWER WACKER DRIVE,,Accident,14-00174292
02/06/2014,Oldsmobile,Maroon,336TEZ,Iowa,1032,W,NEWPORT,AVE,1028,W,NEWPORT,,Peoples Gas,14-00176115
02/06/2014,Pontiac,Blue,R410034,Illinois,1352,S,MORGAN,ST,1101,W,16TH,,Other,14-00174636
02/06/2014,Pontiac,Gray,S132353,Illinois,4728,N,ASHLAND,AVE,4706,N,ASHLAND,,Other,14-00175761
02/06/2014,Pontiac,Green,N926943,Illinois,335,E,ROOSEVELT,DR,600,S,COLUMBUS,,Stalled,14-00174344
02/06/2014,Pontiac,Red,K162764,Illinois,4700,S,LAKE SHORE,,320,E,LOWER WACKER,,Broken Down,14-00179551
02/06/2014,Pontiac,Silver,L447719,Illinois,5657,S,NB OUTER LAKE SHORE,,1117,E,47TH STREET,,Stalled,14-00180117
02/06/2014,Toyota,Black,R886360,Illinois,2900,N,NB OUTER LAKE SHORE,DR,500,E,BELMONT,,Broken Down,14-00180104
02/06/2014,Toyota,Gray,9480639,Illinois,1000,S,LAKE SHORE,DR,44,E,ROOSEVELT,,Broken Down,14-00176708
02/06/2014,Toyota,Orange,2593TX,Illinois,298,E,ROOSEVELT,RD,350,E,WACKER,,Broken Down,14-00177303
02/06/2014,Toyota,Red,S977111,Illinois,4720,N,ASHLAND,AVE,4706,N,ASHLAND,,Other,14-00175697
02/06/2014,Toyota,Silver,B83428U,Illinois,1405,S,63RD ST,XR,1513,E,63RD ST,,Accident,14-00179104
02/06/2014,Toyota,Silver,G834288,Illinois,1405,S,63RD ST,XR,1513,E,63RD ST,,Accident,14-00179134
02/06/2014,Toyota,Silver,R791228,Illinois,1150,W,21ST,ST,2147,S,THROOP,,Film Office,14-00174289
02/06/2014,Volkswagen,Green,R598218,Illinois,4332,N,TROY,ST,4341,N,TROY,,Forestry,14-00176766
02/06/2014,Volvo,Gray,S817560,Illinois,616,N,LATROBE,AVE,5224,W,OHIO,,Forestry,14-00175659
02/06/2014,Volvo,White,CMD03277,Michigan,2909,N,BURLING,ST,2250,N,GENEVA,,Peoples Gas,14-00176549
02/07/2014,(Unlisted Make),Blue,9255823,Illinois,6108,N,HERMITAGE,AVE,6105,N,HERMITAGE,,Forestry,14-00181821
02/07/2014,(Unlisted Make),Gray,N138619,Illinois,2500,N,SB OUTER LAKE SHORE,DR,1647,N,LASALLE,,Broken Down,14-00181315
02/07/2014,,,,,1719,N,MONTICELLO,AVE,,,,,,14-00185133
02/07/2014,,,,,3831,W,POLK,ST,,,,,,14-00181573
02/07/2014,,,,,5500,S,SB OUTER LAKE SHORE,DR,,,,,,14-00184940
02/07/2014,Acura,Black,P589693,Illinois,2542,N,SHEFFIELD,AVE,1026,W,LILL,,Water Management,14-00181132
02/07/2014,Bmw,Gray,R208672,Illinois,1600,S,NB OUTER LAKE SHORE,,5325,S,SHORE DR,,Stalled,14-00181721
02/07/2014,Bmw,Silver,DL218H,Illinois,2543,N,SHEFFIELD,AVE,1049,W,LILL,,Water Management,14-00181336
02/07/2014,Chevrolet,Black,H701905,Illinois,3900,S,NB OUTER LAKE SHORE,DR,3900,S,OAKWOOD DR,,Broken Down,14-00183638
02/07/2014,Chevrolet,Gray,A500921,Illinois,4259,N,HAZEL,ST,852,W,JUNIOR,,Water Management,14-00183346
02/07/2014,Chevrolet,Green,2710919,Illinois,2529,N,SHEFFIELD,AVE,2435,N,SHEFFIELD,,Water Management,14-00181247
02/07/2014,Chevrolet,Red,P860533,Illinois,4254,N,HAZEL,ST,4264,N,HAZEL,,Water Management,14-00183348
02/07/2014,Chevrolet,Tan,X954389,Illinois,3037,N,SHEFFIELD,AVE,3144,N,SEMINARY,,Peoples Gas,14-00182768
02/07/2014,Chevrolet,White,4KK546,Missouri,2546,N,SHEFFIELD,AVE,1017,W,LILL,,Water Management,14-00181379
02/07/2014,Chevrolet,White,L229155,Illinois,2202,W,BELDEN,AVE,2338,N,LEAVITT,,Water Management,14-00182839
02/07/2014,Chevrolet,White,S440062,Illinois,3149,N,RACINE,AVE,3219,N,RACINE,,Water Management,14-00181524
02/07/2014,Dodge,Black,879P342,Illinois,4262,N,HAZEL,ST,841,W,JUNIOR,,Water Management,14-00183350
02/07/2014,Dodge,Gray,281822,Illinois,356,E,JACKSON,DR,347,E,LOWER WACKER DRIVE,,Broken Down,14-00180220
02/07/2014,Ford,Black,N763848,Illinois,3104,S,STATE,ST,4248,S,MICHIGAN,,Broken Down,14-00181289
02/07/2014,Ford,Black,S147725,Illinois,6106,N,HERMITAGE,AVE,6046,N,HERMITAGE,,Forestry,14-00181822
02/07/2014,Ford,Gray,K791078,Illinois,2530,N,SHEFFIELD,AVE,2448,N,SHEFFIELD,,Water Management,14-00181198
02/07/2014,Ford,Red,1083528,Illinois,1315,W,18TH,,1310,W,18TH PL,,Water Management,14-00182263
02/07/2014,Ford,White,255448CV,Illinois,2431,W,ROOSEVELT,RD,2436,W,ROOSEVELT,,Film Office,14-00180134
02/07/2014,Ford,White,30337TX,Illinois,4701,N,NB OUTER LAKE SHORE,DR,4750,N,MARINE,,Broken Down,14-00180551
02/07/2014,Geo/Metro,Blue,A481006,Illinois,6358,N,WAYNE,AVE,1355,W,ROSEMONT,,Forestry,14-00181819
02/07/2014,Honda,Blue,7422257,Illinois,1340,W,GRACE,ST,1337,W,GRACE,,Forestry,14-00181537
02/07/2014,Honda,Blue,K615961,Illinois,2540,N,SHEFFIELD,AVE,1056,W,LILL,,Water Management,14-00181290
02/07/2014,Honda,Blue,R465566,Illinois,4260,N,HAZEL,ST,4266,N,HAZEL,,Water Management,14-00183349
02/07/2014,Honda,Gray,L434482,Illinois,2517,N,BURLING,ST,2519,N,BURLING,,Peoples Gas,14-00182052
02/07/2014,Honda,Gray,N143607,Illinois,6157,N,RAVENSWOOD,AVE,6155,N,RAVENSWOOD,,Forestry,14-00181823
02/07/2014,Honda,Green,7899235,Illinois,3241,N,MAJOR,AVE,3311,N,MENARD,,Other,14-00181504
02/07/2014,Honda,Maroon,230R934,Illinois,300,E,WACKER,DR,350,E,WACKER,,Accident,14-00182324
02/07/2014,Honda,Red,5674824,Illinois,7245,N,DAMEN,AVE,2005,W,CHASE,,Water Management,14-00182708
02/07/2014,Honda,Tan,N335733,Illinois,3239,N,MAJOR,AVE,3234,N,MENARD,,Other,14-00181503
02/07/2014,Honda,White,Y369713,Illinois,4255,N,HAZEL,ST,845,W,JUNIOR,,Water Management,14-00183347
02/07/2014,Jaguar,Silver,90184,Illinois,5400,N,NB OUTER LAKE SHORE,DR,300,E,LOWER WACKER DRIVE,,Stalled,14-00184726
02/07/2014,Kia Motors Corp,White,616VUA,Colorado,6350,N,WAYNE,AVE,6348,N,WAYNE,,Forestry,14-00181820
02/07/2014,Mazda,White,3277830,Illinois,3500,S,NB OUTER LAKE SHORE,DR,300,E,LOWER WACKER DRIVE,,Stalled,14-00185250
02/07/2014,Mitsubishi,White,9053016,Illinois,515,W,31ST,ST,3204,S,NORMAL,,Other,14-00182648
02/07/2014,Nissan,Black,K397403,Illinois,7815,S,CONSTANCE,AVE,7840,S,BENNETT,,Water Management,14-00182909
02/07/2014,Nissan,Black,S353059,Illinois,300,S,LAKE SHORE,DR,300,E,MONROE,,Stalled,14-00185131
02/07/2014,Nissan,Blue,N328803,Illinois,2924,N,KEATING,AVE,2938,N,KEATING,,Water Management,14-00185049
02/07/2014,Nissan,White,P870262,Illinois,3012,N,CALIFORNIA,AVE,2809,W,WELLINGTON,,Other,14-00182564
02/07/2014,Oldsmobile,Gray,R486428,Illinois,1525,S,LAKE SHORE,DR,1221,S,WABASH,,Broken Down,14-00181985
02/07/2014,Porsche,Black,G593442,Illinois,100,E,WACKER,DR,350,E,WACKER LOWER,,Accident,14-00180266
02/07/2014,Saturn,Red,S757734,Illinois,339,W,DIVISION,ST,305,W,DIVISION,,Broken Down,14-00180976
02/07/2014,Subaru,Silver,684RCB,Indiana,2515,N,BURLING,ST,633,W,FULLERTON,,Peoples Gas,14-00181926
02/07/2014,Toyota,Black,4669818,Illinois,800,W,TAYLOR,ST,728,W,ROOSEVELT,,Accident,14-00183161
02/07/2014,Toyota,Black,D680940,Illinois,515,W,31ST,ST,464,W,32ND STREET,,Other,14-00182623
02/07/2014,Toyota,Blue,5KYS35,Michigan,2451,W,WINONA,ST,2509,W,CARMAN,,Water Management,14-00185048
02/07/2014,Toyota,Gray,9744056,Illinois,840,W,GRACE,ST,3761,N,KENMORE,,Peoples Gas,14-00181587
02/07/2014,Toyota,Gray,A489478,Illinois,7247,N,DAMEN,AVE,2005,W,CHASE,,Water Management,14-00182707
02/07/2014,Toyota,Gray,N574977,Illinois,842,W,GRACE,ST,1105,W,GRACE,,Peoples Gas,14-00181601
02/07/2014,Toyota,Green,9018428,Illinois,1038,N,KENMORE,,300,E,LOWER WACKER DRIVE,,Water Management,14-00183980
02/07/2014,Volvo,Gray,R788818,Illinois,1340,W,GRACE,ST,3600,N,FREMONT,,Peoples Gas,14-00181542
02/08/2014,,,,,1600,N,LA SALLE,ST,,,,,,14-00187193
02/08/2014,,,,,1756,W,BERTEAU,AVE,,,,,,14-00186451
02/08/2014,Audi,White,BLSD1,Illinois,3200,S,SB OUTER LAKE SHORE,DR,3900,S,OAKWOOD DR,,Broken Down,14-00185700
02/08/2014,Bmw,Black,H979077,Illinois,500,N,SB OUTER LAKE SHORE,DR,347,E,LOWER WACKER DRIVE,,Accident,14-00185445
02/08/2014,Bmw,Silver,X481767,Illinois,1800,S,LAKE SHORE,DR,350,E,LOWER WACKER,,Broken Down,14-00186615
02/08/2014,Buick,Beige,295VLP,Wisconsin,5736,S,INDIANA,AVE,5734,S,INDIANA,,Accident,14-00186691
02/08/2014,Buick,Black,9141952,Illinois,3000,S,SB OUTER LAKE SHORE,DR,3100,S,LAKE SHORE DRIVE,,Stalled,14-00187238
02/08/2014,Cadillac,Black,S484154,Illinois,3451,N,NB OUTER LAKE SHORE,DR,841,W,IRVING PARK,,Stalled,14-00186315
02/08/2014,Chevrolet,Black,51750P,Illinois,6609,N,FRANCISCO,AVE,2900,W,ALBION,,Water Management,14-00186139
02/08/2014,Chevrolet,Gray,A384908,Illinois,6611,N,FRANCISCO,AVE,2905,W,NORTH SHORE,,Water Management,14-00186127
02/08/2014,Chevrolet,Silver,MV7955,Illinois,6609,N,FRANCISCO,AVE,2905,W,NORTH SHORE,,Water Management,14-00186146
02/08/2014,Chrysler,Blue,S139533,Illinois,1000,N,SB OUTER LAKE SHORE,DR,1200,S,WABASH,,Stalled,14-00186939
02/08/2014,Ford,Green,A853323,Illinois,1200,S,LAKE SHORE,DR,300,N,LOWER WACKER DRIVE,,Stalled,14-00187186
02/08/2014,Ford,Silver,1495668,Illinois,1500,N,NB OUTER LAKE SHORE,DR,1600,N,LAKE SHORE DR [LOT],,Broken Down,14-00186897
02/08/2014,Ford,White,MP7955,Illinois,1300,E,103RD,ST,11100,S,CORLISS,,Police,14-00186423
02/08/2014,Honda,Black,BG3F359,Texas,746,N,SB OUTER LAKE SHORE,DR,292,E,CHESTNUT,,Accident,14-00185524
02/08/2014,Hyundai,Black,S220379,Illinois,110,N,WACKER,DR,350,E,LOWER WACKER DRIVE,,Accident,14-00185509
02/08/2014,Hyundai,Brown,S118501,Illinois,4700,N,SIMONDS,DR,4710,N,SIMONDS DRIVE,,Stalled,14-00185494
02/08/2014,Hyundai,Gray,BJJ3914,North Carolina,501,W,24TH,PL,500,W,24TH PL,,Broken Down,14-00185511
02/08/2014,Hyundai,Red,S192483,Illinois,1200,N,NB OUTER LAKE SHORE,DR,1600,N,LAKESHORE DR,,Broken Down,14-00187180
02/08/2014,Jeep - Year Greater 1988,Black,1446221,Illinois,4754,N,LONG,AVE,4750,N,LONG,,Water Management,14-00186196
02/08/2014,Mazda,Gray,6714368,Illinois,1643,W,JULIAN,ST,1734,W,LEMOYNE,,Water Management,14-00186276
02/08/2014,Mercury,Silver,A519812,Illinois,1601,N,NB OUTER LAKE SHORE,DR,1656,N,CLARK,,Broken Down,14-00185859
02/08/2014,Mitsubishi,Blue,5286682,Illinois,7101,S,EXCHANGE,AVE,8144,S,ESCANABA,,Stalled,14-00186809
02/08/2014,Nissan,Burgundy,S386503,Illinois,500,N,COLUMBUS,DR,500,N,COLUMBUS DRIVE,,Broken Down,14-00187022
02/08/2014,Nissan,Orange,240TX,Illinois,800,N,SB OUTER LAKE SHORE,DR,300,S,LOWER WACKER DRIVE,,Stalled,14-00187185
02/08/2014,Subaru,Silver,P334928,Illinois,160,N,COLUMBUS,DR,200,E,LOWER WACKER,,Broken Down,14-00187164
02/08/2014,Toyota,Silver,S710015,Illinois,4752,N,LONG,AVE,4706,N,LONG,,Water Management,14-00186156
02/08/2014,Toyota,Tan,R208236,Illinois,7600,S,PULASKI,RD,4010,W,79TH ST,,Other,14-00187034
02/09/2014,,,,,1100,S,SB OUTER LAKE SHORE,DR,,,,,,14-00187322
02/09/2014,,,,,1200,S,WABASH,AVE,,,,,,14-00188445
02/09/2014,,,,,1700,N,NB OUTER LAKE SHORE,DR,,,,,,14-00187369
02/09/2014,,,,,6300,S,LAKE SHORE,DR,,,,,,14-00187401
02/09/2014,Chevrolet,Black,S112252,Illinois,120,S,HALSTED,ST,12002,S,HALSTED,,Broken Down,14-00187637
02/09/2014,Chevrolet,Blue,805VJP,Wisconsin,5400,S,SB OUTER LAKE SHORE,DR,6300,S,LAKE SHORE DRIVE,,Accident,14-00187534
02/09/2014,Chevrolet,Blue,S954564,Illinois,299,S,LAKE SHORE,,6320,S,STONY ISLAND,,Broken Down,14-00188491
02/09/2014,Chevrolet,Blue,S954564,Illinois,700,N,NB OUTER LAKE SHORE,DR,350,E,LOWER WACKER,,Broken Down,14-00187475
02/09/2014,Chrysler,Black,N753906,Illinois,4314,S,ELLIS,AVE,4335,S,ELLIS,,Water Management,14-00187652
02/09/2014,Chrysler,Burgundy,N803072,Illinois,5650,N,NB OUTER LAKE SHORE,DR,200,W,MONTROSE,,Broken Down,14-00188511
02/09/2014,Chrysler,Gray,DL5696X,Illinois,100,E,JACKSON,DR,400,E,LOWER WACKER DRIVE PUT ON ISLAND,,Broken Down,14-00187387
02/09/2014,Chrysler,Maroon,S433046,Illinois,5434,S,KEDZIE,AVE,1717,W,39TH STREET,,Stalled,14-00187474
02/09/2014,Dodge,Black,1172125,Illinois,4700,,LAKE SHORE DRIVE ,,4700,S,CORNELL,,Stalled,14-00187352
02/09/2014,Dodge,Gray,R497846,Illinois,6233,S,CLAREMONT,AVE,6237,S,CLAREMONT,,Stalled,14-00188489
02/09/2014,Dodge,Silver,N230052,Illinois,4700,N,LAKE SHORE DR RAMP,DR,1238,E,46TH STREET,,Broken Down,14-00188988
02/09/2014,Ford,Blue,K113200,Illinois,3010,W,40TH,PL,3008,W,PERSHING,,Water Management,14-00187384
02/09/2014,Ford,Gray,AL82280,Texas,1127,W,FOSTER,AVE,5228,N,BROADWAY,,Water Management,14-00189017
02/09/2014,Ford,Green,K801100,Illinois,3223,N,SHEFFIELD,AVE,3228,N,SHEFFIELD,,Peoples Gas,14-00188383
02/09/2014,Honda,Tan,5162277,Illinois,1601,S,LAKE SHORE,,350,E,LOWER WACKER,,Police,14-00189115
02/09/2014,Honda,White,A446236,Illinois,5100,N,PULASKI,RD,5000,N,PULASKI,,Broken Down,14-00187311
02/09/2014,Hyundai,Silver,R73 4170,Illinois,200,W,CONGRESS,,333,E,LOWER WACKER LOWER,,Accident,14-00187992
02/09/2014,Jeep - Year Greater 1988,White,S646232,Illinois,1400,W,DIVISION,ST,1160,N,LARRABEE,,Accident,14-00187397
02/09/2014,Mercedes,White,R125395,Illinois,1200,N,NB OUTER LAKE SHORE,DR,400,E,NORTH AVE BEACH,,Broken Down,14-00188382
02/09/2014,Mercury,White,N212828,Illinois,400,W,CHICAGO,AVE,400,E,LOWER WACKER DRIVE PUT ON ISLAND,,Accident,14-00187312
02/09/2014,Nissan,Silver,S241037,Illinois,1749,W,HURON,ST,711,N,WOOD ST,,Other,14-00188061
02/09/2014,Nissan,White,43780T,Illinois,1200,N,NB OUTER LAKE SHORE,DR,400,E,LOWER WACKER,,Accident,14-00188705
02/09/2014,Nissan,White,R769350,Illinois,1100,N,NB OUTER LAKE SHORE,DR,99,E,NORTH,,Broken Down,14-00187789
02/09/2014,Nissan,Yellow,901TX,Illinois,1127,W,FOSTER,AVE,5228,N,BROADWAY,,Water Management,14-00189033
02/09/2014,Oldsmobile,Black,A960308,Illinois,1754,N,KEYSTONE,AVE,1813,N,KEYSTONE,,Water Management,14-00187684
02/09/2014,Pontiac,Red,R956166,Illinois,3012,W,40TH,PL,3925,S,KEDZIE,,Water Management,14-00187380
02/09/2014,Saturn,Gray,S235966,Illinois,3600,S,SB OUTER LAKE SHORE,DR,350,E,LOWER WACKER DRIVE,,Broken Down,14-00189173
02/09/2014,Toyota,White,S680358,Illinois,10000,W,OHARE AIRPORT,,6545,N,MANHEIM ROAD,,Stalled,14-00187680
02/09/2014,Volvo,Gray,S865902,Illinois,3012,W,40TH,PL,3825,S,ALBANY,,Water Management,14-00187381
02/10/2014,,,,,1,W,RANDOLPH,ST,,,,,,14-00193526
02/10/2014,,,,,1200,S,LAKE SHORE,DR,,,,,,14-00190469
02/10/2014,,,,,1818,S,ST LOUIS,AVE,,,,,,14-00194525
02/10/2014,,,,,2317,W,69TH,ST,,,,,,14-00194842
02/10/2014,,,,,2522,W,45TH,,,,,,,14-00194781
02/10/2014,,,,,3100,S,PULASKI,RD,,,,,,14-00194232
02/10/2014,,,,,3421,W,CONGRESS,PKWY,,,,,,14-00194871
02/10/2014,,,,,6245,S,LAKE SHORE,DR,,,,,,14-00190468
02/10/2014,Audi,Black,9247448,,6901,N,HAMILTON,AVE,6903,N,HAMILTON STREET,,Water Management,14-00194980
02/10/2014,Bmw,White,N698833,Illinois,10000,W,OHARE AIRPORT,,6545,N,MANNHEIM ROAD,,Other,14-00191176
02/10/2014,Buick,Black,Z0LIX,Florida,1602,N,MEADE,AVE,1610,N,MEADE,,Other,14-00192355
02/10/2014,Chevrolet,Blue,1GHDT13W8Y2229290,Illinois,2000,W,MORSE,AVE,2042,W,MORSE,,Water Management,14-00194056
02/10/2014,Chevrolet,Blue,79572X,Illinois,1642,S,KOMENSKY,AVE,4030,W,18TH,,Water Management,14-00191021
02/10/2014,Chevrolet,Green,3063476,Illinois,2122,N,MERRIMAC,AVE,2123,N,MERRIMAC,,Forestry,14-00190570
02/10/2014,Chevrolet,Green,L206498,Illinois,1820,N,SPRINGFIELD,AVE,1911,N,HAMLIN,,Forestry,14-00190523
02/10/2014,Chevrolet,Maroon,1245543,Illinois,2437,N,MCVICKER,AVE,2502,N,MCVICKER,,Forestry,14-00190006
02/10/2014,Chevrolet,Silver,9226268,Illinois,1643,S,KOMENSKY,AVE,4029,W,18TH,,Water Management,14-00191020
02/10/2014,Chevrolet,Silver,A160414,Illinois,1519,W,GRACE,ST,3805,N,GREENVIEW,,Water Management,14-00191211
02/10/2014,Ford,Black,R604856,Illinois,300,S,ALBANY,AVE,259,S,ALBANY,,Water Management,14-00189192
02/10/2014,Ford,Black,R821992,Illinois,443,W,DEMING,PL,500,W,MONTROSE,,Other,14-00192058
02/10/2014,Ford,Gray,9647862,Illinois,1821,S,RACINE,AVE,1211,W,21ST.,,Peoples Gas,14-00190221
02/10/2014,Ford,Gray,SFS,Illinois,2900,N,NB OUTER LAKE SHORE,DR,3650,N,RECREATION DR,,Broken Down,14-00195047
02/10/2014,General Motors Corp.,White,1272568,Illinois,1823,S,RACINE,AVE,1827,S,RACINE,,Peoples Gas,14-00190222
02/10/2014,Honda,Black,870P957,Illinois,2122,N,MERRIMAC,AVE,2153,N,MERRIMAC,,Forestry,14-00190569
02/10/2014,Honda,Black,K369930,Illinois,3422,W,CONGRESS,PKWY,3525,W,CONGRESS,,Film Office,14-00194873
02/10/2014,Honda,Black,P732535,Illinois,6032,W,ALTGELD,ST,2504,N,MCVICKER,,Forestry,14-00190007
02/10/2014,Honda,Black,R136349,Illinois,2800,N,SB OUTER LAKE SHORE,DR,400,E,LOWER WACKER,,Broken Down,14-00194415
02/10/2014,Hyundai,Gray,G385562,Illinois,2558,N,MONTICELLO,AVE,3621,W,WRGHTWOOD,,Water Management,14-00192993
02/10/2014,Hyundai,White,X300792,Illinois,1600,N,NB OUTER LAKE SHORE,DR,2433,N,CANNON DR,,Accident,14-00195046
02/10/2014,Jeep/Cherokee,Gray,5986609,Illinois,2933,W,BELMONT,AVE,2900,W,BELMONT,,Stalled,14-00191315
02/10/2014,Kia Motors Corp,Gray,L416712,Illinois,4000,N,SB OUTER LAKE SHORE,DR,841,W,IRVING PK,,Building Dept.,14-00194801
02/10/2014,Mazda,Silver,R995337,Illinois,3934,W,LE MOYNE,ST,4004,W,LE MOYNE,,Forestry,14-00189771
02/10/2014,Mercury,Black,S983353,Illinois,2,N,STATE,ST,350,E,WACKER,,Broken Down,14-00194538
02/10/2014,Mercury,Red,224620,Illinois,5300,S,SB OUTER LAKE SHORE,DR,2000,E,HAYES,,Stalled,14-00193859
02/10/2014,Mitsubishi,Yellow,G133553,Illinois,1300,N,LAKE SHORE,DR,350,E,LOWER WACKER DRIVE,,Broken Down,14-00194728
02/10/2014,Nissan,White,6921549,Illinois,2003,W,MORSE,AVE,6442,N,RIDGE,,Water Management,14-00194054
02/10/2014,Pontiac,Black,L373102,Illinois,1523,W,GRACE,ST,3807,N,GREENVIEW,,Water Management,14-00191210
02/10/2014,Saturn,Burgundy,S816462,Illinois,3408,W,CONGRESS,PKWY,3527,W,CONGRESS,,Film Office,14-00194874
02/10/2014,Toyota,Beige,A909403,Illinois,2827,N,MCVICKER,AVE,2859,N,MCVICKER,,Forestry,14-00190008
02/10/2014,Toyota,Black,5335020,Illinois,3409,W,CONGRESS,PKWY,3523,W,CONGRESS,,Film Office,14-00194872
02/10/2014,Toyota,Black,R402019,Illinois,904,W,31ST,,957,W,29TH STREET,,Other,14-00189572
02/10/2014,Toyota,Blue,7633769,Illinois,5631,S,DORCHESTER,AVE,1409,E,57TH ST.,,Water Management,14-00191627
02/10/2014,Toyota,Gray,914NHT,Wisconsin,1522,W,GRACE,ST,3811,N,GREENVIEW,,Water Management,14-00191209
02/10/2014,Toyota,Silver,NRP993,Illinois,3831,N,BROADWAY,,3818,N,BROADWAY,,Water Management,14-00191527
02/11/2014,,,,,10054,S,EGGLESTON,AVE,,,,,,14-00199117
02/11/2014,,,,,10840,S,CALUMET,AVE,,,,,,14-00199409
02/11/2014,,,,,10843,S,CALUMET,AVE,,,,,,14-00199410
02/11/2014,,,,,110,W,CARROLL,AVE,,,,,,14-00197195
02/11/2014,,,,,158,W,CARROLL,AVE,,,,,,14-00197019
02/11/2014,,,,,1963,S,TRUMBULL,AVE,,,,,,14-00195453
02/11/2014,,,,,1965,S,TRUMBULL,AVE,,,,,,14-00195452
02/11/2014,,,,,2400,S,TROY,ST,,,,,,14-00196994
02/11/2014,,,,,7429,S,EXCHANGE,AVE,,,,,,14-00198111
02/11/2014,,,,,840,N,SANGAMON,ST,,,,,,14-00199769
02/11/2014,Acura,Black,G425353,Illinois,1924,N,BURLING,ST,1859,N,BURLING,,Forestry,14-00195687
02/11/2014,Acura,Black,L443068,Illinois,4000,N,NB OUTER LAKE SHORE,DR,200,W,WILSON,,Broken Down,14-00199856
02/11/2014,Audi,Silver,SHREEG7,Illinois,1137,W,13TH,ST,1106,W,WASHBURNE,,Other,14-00195101
02/11/2014,Bmw,Silver,5KWR195,California,1900,N,NB OUTER LAKE SHORE,DR,100,E,NORTH AVE,,Broken Down,14-00200208
02/11/2014,Buick,Black,7074567,Illinois,5700,S,SB OUTER LAKE SHORE,,7100,S,SOUTHSHORE DR,,Broken Down,14-00195074
02/11/2014,Cadillac,Cream,R482685,Illinois,3403,W,CONGRESS,PKWY,3517,W,CONGRESS,,Other,14-00195058
02/11/2014,Chevrolet,Black,3030,Illinois,2300,N,SB OUTER LAKE SHORE,,1600,N,CLARK,,Stalled,14-00196108
02/11/2014,Chevrolet,Blue,148LND,Indiana,650,N,SB OUTER LAKE SHORE,DR,400,E,LOWER WACKER,,Accident,14-00200155
